,employeeno,trainings_attended,last_performance_score,targets_met,previous_award,training_score_average,no_of_previous_employers,promoted_or_not,age,working_for,is_female,schooled_abroad,is_married,was_disciplined,was_moved,division_Business Finance Operations,division_Commercial Sales and Marketing,division_Customer Support and Field Operations,division_Information Technology and Solution Support,division_Information and Strategy,division_People/HR Management,division_Regulatory and Legal services,division_Research and Innovation,division_Sourcing and Purchasing,channel_of_recruitment_Agency and others,channel_of_recruitment_Direct Internal process,channel_of_recruitment_Referral and Special candidates,qualification_First Degree or HND,"qualification_MSc, MBA and PhD",qualification_Non-University Education
35254,YAK/S/50340,2,7.5,0,0,42,0,0,40,13,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35255,YAK/S/50341,2,10.0,1,0,55,0,0,57,16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
35256,YAK/S/50343,2,7.5,0,0,52,5,0,35,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35257,YAK/S/50344,3,12.5,1,0,73,1,0,28,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35258,YAK/S/50347,2,2.5,1,0,68,0,0,33,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35259,YAK/S/50348,2,7.5,0,0,54,4,0,37,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35260,YAK/S/50349,2,2.5,0,0,41,0,0,33,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35261,YAK/S/50350,2,7.5,0,0,41,1,0,36,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35262,YAK/S/50351,2,10.0,0,0,45,5,0,25,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35263,YAK/S/50352,2,5.0,0,0,79,1,0,27,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35264,YAK/S/50353,2,5.0,1,0,51,1,0,45,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35265,YAK/S/50354,2,7.5,0,0,65,1,0,30,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
35266,YAK/S/50355,2,2.5,0,0,54,1,0,25,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35267,YAK/S/50356,2,7.5,0,0,40,1,0,30,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35268,YAK/S/50357,3,7.5,0,0,64,0,0,37,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
35269,YAK/S/50358,2,12.5,1,0,78,1,0,38,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35270,YAK/S/50359,2,12.5,1,0,80,0,1,31,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35271,YAK/S/50360,2,7.5,0,0,62,1,0,21,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
35272,YAK/S/50362,2,7.5,0,0,47,0,0,30,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35273,YAK/S/50363,2,12.5,0,0,75,0,0,41,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35274,YAK/S/50364,2,10.0,1,0,63,1,0,32,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
35275,YAK/S/50366,2,7.5,0,0,49,3,0,33,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35276,YAK/S/50368,2,5.0,1,0,53,1,0,24,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35277,YAK/S/50369,2,10.0,0,0,43,0,0,31,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35278,YAK/S/50374,2,7.5,0,0,56,0,0,37,10,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
35279,YAK/S/50375,2,12.5,0,0,68,0,0,44,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35280,YAK/S/50377,2,10.0,0,0,46,0,0,28,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
35281,YAK/S/50378,2,10.0,0,0,42,1,0,44,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35282,YAK/S/50379,2,10.0,0,0,57,3,0,30,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35283,YAK/S/50380,2,7.5,0,0,50,1,0,31,9,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35284,YAK/S/50381,2,12.5,0,0,53,3,0,37,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35285,YAK/S/50383,2,10.0,0,0,38,2,0,46,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35286,YAK/S/50384,2,7.5,1,0,50,1,0,45,14,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35287,YAK/S/50386,2,7.5,1,0,62,0,0,31,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
35288,YAK/S/50387,2,10.0,0,0,55,0,0,35,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
35289,YAK/S/50388,2,2.5,0,0,43,1,0,35,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35290,YAK/S/50390,2,7.5,1,0,79,0,0,27,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35291,YAK/S/50391,2,0.0,0,0,79,1,0,28,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
35292,YAK/S/50392,2,7.5,0,0,51,1,0,25,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35293,YAK/S/50393,2,12.5,0,0,38,0,0,42,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35294,YAK/S/50395,2,7.5,0,0,48,1,0,28,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35295,YAK/S/50396,2,7.5,0,0,62,1,0,56,23,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
35296,YAK/S/50399,2,10.0,0,0,46,0,0,26,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35297,YAK/S/50400,2,10.0,1,0,54,1,1,33,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35298,YAK/S/50402,4,2.5,0,0,63,3,0,29,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
35299,YAK/S/50403,2,12.5,1,0,50,1,0,27,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35300,YAK/S/50404,2,10.0,1,0,49,1,0,28,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35301,YAK/S/50405,2,7.5,0,0,74,1,0,29,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35302,YAK/S/50406,3,5.0,0,0,72,1,0,40,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35303,YAK/S/50407,2,7.5,1,0,39,5,0,41,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35304,YAK/S/50408,2,7.5,0,0,77,0,0,35,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
35305,YAK/S/50409,2,10.0,1,0,43,0,1,33,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35306,YAK/S/50410,2,10.0,0,0,79,6,0,25,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
35307,YAK/S/50412,2,10.0,1,0,56,1,0,32,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35308,YAK/S/50413,2,0.0,0,0,65,0,0,22,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
35309,YAK/S/50415,2,7.5,0,0,50,1,0,30,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35310,YAK/S/50416,2,10.0,1,0,50,1,0,36,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35311,YAK/S/50417,2,12.5,0,0,57,1,0,28,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35312,YAK/S/50418,2,10.0,1,0,70,4,0,34,9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35313,YAK/S/50419,2,10.0,0,0,53,1,0,33,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35314,YAK/S/50422,2,2.5,0,0,37,1,0,48,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35315,YAK/S/50423,3,10.0,0,0,75,0,0,27,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35316,YAK/S/50424,2,5.0,0,0,40,3,0,30,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
35317,YAK/S/50425,2,5.0,0,0,70,0,0,36,9,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35318,YAK/S/50426,2,12.5,0,0,40,1,0,30,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35319,YAK/S/50427,2,10.0,0,0,52,1,0,23,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35320,YAK/S/50429,3,7.5,0,0,42,1,0,25,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35321,YAK/S/50430,2,12.5,0,0,42,1,0,35,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
35322,YAK/S/50431,2,12.5,0,0,42,0,0,38,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35323,YAK/S/50434,2,12.5,1,0,52,0,0,27,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35324,YAK/S/50435,2,7.5,1,0,59,0,0,29,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
35325,YAK/S/50436,2,2.5,0,0,44,2,0,25,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35326,YAK/S/50437,2,10.0,1,0,53,4,0,50,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35327,YAK/S/50441,2,7.5,0,0,39,1,0,28,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35328,YAK/S/50442,2,12.5,1,0,72,1,0,41,12,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
35329,YAK/S/50443,2,12.5,1,0,42,1,1,49,13,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35330,YAK/S/50444,2,12.5,0,0,53,0,0,36,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
35331,YAK/S/50448,2,10.0,0,0,41,4,0,43,15,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35332,YAK/S/50449,2,10.0,1,0,71,1,0,28,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
35333,YAK/S/50450,3,7.5,0,0,73,1,0,25,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35334,YAK/S/50451,2,7.5,0,0,76,1,0,29,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35335,YAK/S/50452,2,7.5,0,0,42,0,0,30,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35336,YAK/S/50453,2,7.5,0,0,43,1,0,27,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35337,YAK/S/50454,2,7.5,0,0,47,5,0,37,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35338,YAK/S/50455,2,5.0,0,0,61,2,0,45,16,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
35339,YAK/S/50458,2,12.5,1,0,69,0,0,36,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
35340,YAK/S/50459,3,5.0,0,0,47,6,0,30,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35341,YAK/S/50461,3,7.5,0,0,59,1,0,33,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
35342,YAK/S/50463,2,2.5,0,0,71,3,0,34,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
35343,YAK/S/50464,2,7.5,0,0,50,1,0,28,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35344,YAK/S/50466,2,7.5,1,0,61,4,0,36,10,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
35345,YAK/S/50467,2,0.0,0,0,50,1,0,28,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
35346,YAK/S/50468,2,2.5,0,0,45,3,0,26,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35347,YAK/S/50470,2,7.5,0,0,40,1,0,38,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35348,YAK/S/50471,2,12.5,1,0,50,0,0,34,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35349,YAK/S/50474,3,12.5,1,0,56,0,0,44,16,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35350,YAK/S/50475,2,12.5,1,0,42,1,0,41,13,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35351,YAK/S/50477,2,10.0,0,0,41,0,0,25,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35352,YAK/S/50478,2,7.5,0,0,44,0,0,26,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35353,YAK/S/50480,2,12.5,1,0,71,1,0,31,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
35354,YAK/S/50482,2,12.5,0,0,73,0,0,46,13,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35355,YAK/S/50483,2,7.5,1,0,43,1,1,54,12,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35356,YAK/S/50484,2,7.5,1,0,70,0,1,26,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35357,YAK/S/50488,2,7.5,0,0,62,1,1,34,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35358,YAK/S/50494,2,7.5,1,0,39,4,0,32,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
35359,YAK/S/50497,3,2.5,0,0,42,1,0,33,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
35360,YAK/S/50500,3,12.5,1,0,51,0,0,29,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35361,YAK/S/50501,3,7.5,0,0,81,1,0,53,17,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35362,YAK/S/50502,3,10.0,1,0,76,0,0,26,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35363,YAK/S/50503,2,12.5,1,0,45,4,0,28,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
35364,YAK/S/50504,2,12.5,0,0,40,1,0,37,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35365,YAK/S/50505,2,10.0,0,0,44,0,0,30,7,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35366,YAK/S/50507,2,10.0,1,0,73,0,0,25,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35367,YAK/S/50510,2,7.5,0,0,53,1,0,34,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
35368,YAK/S/50511,3,7.5,0,0,63,1,0,26,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
35369,YAK/S/50512,2,7.5,0,0,78,1,0,24,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
35370,YAK/S/50513,2,7.5,0,0,47,0,0,29,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35371,YAK/S/50514,2,10.0,1,0,55,0,0,40,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35372,YAK/S/50515,2,7.5,0,0,81,0,0,23,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35373,YAK/S/50516,2,10.0,0,0,39,1,0,29,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35374,YAK/S/50517,2,2.5,0,0,40,1,0,46,20,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35375,YAK/S/50518,2,10.0,0,0,74,4,0,32,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
35376,YAK/S/50519,2,12.5,1,0,61,1,1,35,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
35377,YAK/S/50520,2,7.5,0,0,42,0,0,43,19,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35378,YAK/S/50522,2,7.5,0,0,43,0,0,43,12,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35379,YAK/S/50523,2,7.5,1,0,69,0,0,53,11,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
35380,YAK/S/50524,4,0.0,1,0,70,1,0,28,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
35381,YAK/S/50525,2,10.0,0,0,70,1,0,50,8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
35382,YAK/S/50527,2,7.5,1,0,56,0,0,23,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35383,YAK/S/50528,3,10.0,0,0,60,0,0,33,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
35384,YAK/S/50531,3,7.5,0,0,69,1,0,46,16,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
35385,YAK/S/50532,2,5.0,1,0,43,1,1,32,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35386,YAK/S/50533,4,2.5,0,0,41,0,0,35,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35387,YAK/S/50536,2,7.5,0,0,71,1,0,27,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35388,YAK/S/50538,3,7.5,0,0,51,1,0,21,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
35389,YAK/S/50539,2,10.0,1,0,73,2,0,28,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
35390,YAK/S/50540,2,10.0,1,0,52,1,0,30,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35391,YAK/S/50541,2,7.5,0,0,64,1,0,26,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
35392,YAK/S/50545,2,7.5,0,0,51,0,0,29,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35393,YAK/S/50549,2,7.5,0,0,37,0,0,41,11,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35394,YAK/S/50550,2,10.0,1,0,76,5,0,28,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35395,YAK/S/50551,3,7.5,1,0,77,0,0,29,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35396,YAK/S/50553,2,10.0,1,0,68,0,0,53,24,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35397,YAK/S/50554,6,2.5,0,0,43,0,0,26,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35398,YAK/S/50555,2,7.5,1,0,40,0,0,40,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35399,YAK/S/50557,2,7.5,1,1,76,4,0,21,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35400,YAK/S/50558,2,7.5,0,0,77,1,0,26,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35401,YAK/S/50559,2,12.5,1,0,44,2,0,39,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35402,YAK/S/50560,4,5.0,0,0,40,1,0,26,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35403,YAK/S/50561,2,7.5,0,0,45,4,0,40,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35404,YAK/S/50564,2,10.0,1,0,47,3,0,25,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35405,YAK/S/50565,2,10.0,0,0,38,0,0,33,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35406,YAK/S/50568,2,5.0,0,0,52,0,0,27,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35407,YAK/S/50571,4,0.0,1,1,70,0,0,39,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35408,YAK/S/50572,4,5.0,0,0,44,1,0,23,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35409,YAK/S/50575,2,10.0,0,0,54,3,0,31,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35410,YAK/S/50576,2,7.5,0,0,75,0,0,55,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35411,YAK/S/50578,2,2.5,0,0,63,0,0,32,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
35412,YAK/S/50582,2,2.5,0,0,46,1,0,33,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35413,YAK/S/50583,2,0.0,0,0,53,0,0,27,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35414,YAK/S/50584,2,10.0,1,0,72,0,0,40,13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
35415,YAK/S/50585,2,7.5,0,0,52,1,0,34,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35416,YAK/S/50586,2,2.5,0,0,50,2,0,35,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35417,YAK/S/50588,2,5.0,1,0,76,0,0,27,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
35418,YAK/S/50589,2,0.0,1,0,50,3,0,25,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
35419,YAK/S/50590,2,10.0,0,0,48,0,0,49,12,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35420,YAK/S/50591,2,12.5,1,0,49,0,0,31,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35421,YAK/S/50592,2,12.5,1,0,43,0,0,31,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35422,YAK/S/50593,2,2.5,0,0,71,1,0,35,10,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35423,YAK/S/50594,2,2.5,0,0,49,1,0,48,17,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35424,YAK/S/50596,3,12.5,0,0,42,1,0,29,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35425,YAK/S/50598,2,12.5,0,0,39,1,0,40,11,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
35426,YAK/S/50599,2,12.5,0,0,42,5,0,34,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35427,YAK/S/50600,3,7.5,1,0,54,1,0,26,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35428,YAK/S/50604,2,10.0,0,0,45,1,0,28,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35429,YAK/S/50605,2,12.5,1,0,75,0,1,27,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35430,YAK/S/50608,2,12.5,1,0,40,3,0,25,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35431,YAK/S/50610,2,12.5,0,0,51,1,0,44,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35432,YAK/S/50611,2,7.5,1,0,42,1,1,26,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
35433,YAK/S/50612,2,12.5,1,1,81,0,1,33,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
35434,YAK/S/50613,2,7.5,0,0,40,1,0,32,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35435,YAK/S/50614,2,12.5,1,0,64,2,0,25,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
35436,YAK/S/50616,3,7.5,0,0,75,1,0,30,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35437,YAK/S/50619,2,2.5,1,0,63,1,1,40,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
35438,YAK/S/50620,2,2.5,0,0,46,0,0,40,13,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35439,YAK/S/50621,3,10.0,0,0,37,1,0,48,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
35440,YAK/S/50622,2,12.5,1,0,47,0,0,33,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
35441,YAK/S/50623,3,2.5,0,0,40,1,0,35,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35442,YAK/S/50624,2,5.0,0,0,76,6,0,35,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
35443,YAK/S/50625,2,0.0,0,0,44,0,0,22,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
